"","gene","fc_PCR_vs_RD","pval","mean_PCR","mean_RD","mean_diff"
"1009","ABO",-1.19226176105401,0.0556855149358304,-0.00856184210526316,0.00718117647058824,-0.0157430185758514
"1010","CNOT10",-0.134337585740319,0.165292403288453,-0.00286578947368421,0.0213327450980392,-0.0241985345717234
"1011","FOXE3",1.78884228227697,0.48192598152394,0.0350413157894737,0.0195888235294118,0.0154524922600619
"1012","ZWILCH",0.896045447081041,0.699120214619123,0.0918984210526316,0.10256,-0.0106615789473684
"1013","PNMA2",0.827262093282094,0.513312859907678,-0.0255810526315789,-0.0309225490196078,0.00534149638802889
"1014","SCN9A",1.18089028507539,0.452123870358184,0.0963981578947368,0.0816317647058823,0.0147663931888545
"1015","PTP4A3",0.757344697401546,0.201068733010534,-0.0896002631578947,-0.118308431372549,0.0287081682146543
"1016","ALG13",1.3502207865061,0.200274337079918,-0.150700789473684,-0.111611960784314,-0.0390888286893705
"1017","CRIP2",0.949178371324653,0.921991096284142,-0.0573942105263158,-0.0604672549019608,0.003073044375645
"1018","CHP.1",11.5152138157895,0.594998300798331,0.0171960526315789,0.00149333333333333,0.0157027192982456
"1019","S1PR3",0.687853613822915,0.469188876652959,-0.0195386842105263,-0.0284052941176471,0.00886660990712074
"1020","LCMT1",-0.284841451642675,0.31728773074933,0.0048571052631579,-0.0170519607843137,0.0219090660474716
"1021","MTHFD2L",2.71724094253481,0.456868523557491,0.0303297368421053,0.0111619607843137,0.0191677760577915
"1022","CST1",1.15652822147814,0.678574559719511,-0.193813947368421,-0.167582549019608,-0.0262313983488132
"1023","HNRNPH2",0.480314690779926,0.415722613344634,0.0195981578947368,0.0408027450980392,-0.0212045872033024
"1024","GPC5",0.949195596360998,0.870509916670699,0.119345526315789,0.125733333333333,-0.00638780701754386
"1025","NRBP2",1.82079715894647,0.0716538490593027,-0.139035,-0.0763594117647059,-0.0626755882352941
"1026","ADAMTS17",0.938332172192261,0.791124752796222,0.111598421052632,0.118932745098039,-0.00733432404540763
"1027","STARD5",2.35346344727284,0.402780271564159,-0.0259176315789474,-0.0110125490196078,-0.0149050825593395
"1028","MTCP1NB",2.42709821804862,0.349840354147264,-0.0377394736842105,-0.0155492156862745,-0.022190257997936
"1029","ATF7IP",1.32982856100223,0.851582037386067,-0.0276789473684211,-0.0208139215686274,-0.0068650257997936
"1031","SVOP",0.892709847817213,0.120660008123019,-0.407457105263158,-0.456427254901961,0.0489701496388029
"1032","EFNA1",1.24668825048931,0.328837007200793,-0.181860526315789,-0.145874901960784,-0.0359856243550052
"1033","HCN1",0.53916061064998,0.305081649141127,-0.00853078947368421,-0.0158223529411765,0.00729156346749226
"1034","PARN",0.862721110180085,0.733649482868266,-0.0445094736842105,-0.0515919607843137,0.0070824871001032
"1035","C10orf11",1.11971943005932,0.871296458088466,0.0466376315789474,0.0416511764705882,0.00498645510835913
"1037","PLXNA3",-0.271076100285074,0.47780281091524,-0.00267605263157895,0.00987196078431372,-0.0125480134158927
"1039","AR",1.50681348440124,0.400875687572024,-0.186862894736842,-0.124011960784314,-0.0628509339525284
"1040","C1orf21",1.33560926444919,0.160610648948631,-0.261983947368421,-0.196153137254902,-0.0658308101135191
"1041","FTO",0.696916395351954,0.567726563167256,-0.0338026315789474,-0.048503137254902,0.0147005056759546
"1042","FGF3",1.67980518180993,0.212061923269903,0.0748415789473684,0.0445537254901961,0.0302878534571723
"1043","TMEM45A",-0.589229620155692,0.416871775870755,0.0220794736842105,-0.0374717647058824,0.0595512383900929
"1044","CRLF2",1.07143563161309,0.838283317387698,0.0369157894736842,0.0344545098039216,0.00246127966976264
"1045","RBPJ",1.10723452708403,0.550010682441639,0.141596842105263,0.127883333333333,0.0137135087719298
"1046","RASGRP1",1.19557552253195,0.824808623209608,-0.0439226315789474,-0.0367376470588235,-0.00718498452012384
"1048","ZMAT3",1.00920036593335,0.97550899921351,-0.156627105263158,-0.155199215686275,-0.00142788957688339
"1049","TCEAL8",1.8886851027177,0.184839307133371,0.111197631578947,0.0588756862745098,0.0523219453044376
"1050","P4HTM",1.55123011044979,0.0890923482546605,-0.179313684210526,-0.115594509803922,-0.0637191744066048
"1051","P4HTM.1",1.4131308501369,0.0483868131577972,-0.279377631578947,-0.197701176470588,-0.0816764551083591
"1052","ZBTB41",2.63240725518059,0.0896644291014212,-0.0518852631578947,-0.0197101960784314,-0.0321750670794634
"1053","SPARCL1",1.13885125115488,0.949384692323376,-0.0378444736842105,-0.0332303921568627,-0.00461408152734778
"1054","PARD3B",0.981613972499856,0.963084295682773,0.0420823684210526,0.0428705882352941,-0.000788219814241486
"1055","USP47",4.78991942396708,0.0568677660410618,-0.0490168421052632,-0.0102333333333333,-0.0387835087719298
"1056","GRIP1",2.50868224225087,0.114098010510665,-0.145870526315789,-0.0581462745098039,-0.0877242518059856
"1057","APLN",0.837787660550195,0.464128263200304,-0.246282631578947,-0.293967843137255,0.0476852115583075
"1058","CNNM3",1.07959435129101,0.47471123634292,-0.181985526315789,-0.168568431372549,-0.0134170949432405
"1059","FAM104B",0.966597337218451,0.9654742948113,0.0458597368421053,0.0474445098039216,-0.00158477296181631
"1060","C17orf70",1.09691631517051,0.289584924432868,-0.335414210526316,-0.305779215686275,-0.0296349948400413
"1061","SHQ1",0.897950350403701,0.776233433463048,-0.054733947368421,-0.0609543137254902,0.00622036635706915
"1063","KIF21A",-0.136372948522202,0.289812764790074,-0.00552315789473684,0.0405003921568627,-0.0460235500515996
"1064","FAAH2",1.52815143124872,0.48307773970044,0.0848726315789474,0.0555394117647059,0.0293332198142415
"1065","GTPBP6",1.22972191764507,0.213324410574022,-0.156850789473684,-0.127549803921569,-0.0293009855521156
"1066","ATP6AP2",1.05310155661141,0.949889173605845,-0.0440634210526316,-0.041841568627451,-0.0022218524251806
"1068","MAGEA11",1.43975152042476,0.60082044833514,0.0233778947368421,0.0162374509803922,0.00714044375644995
"1069","PDX1",0.599569508927222,0.534917751473439,-0.00695947368421053,-0.0116074509803922,0.00464797729618163
"1070","CD19",1.46268488355607,0.309816624771567,0.231570263157895,0.15831862745098,0.0732516357069143
"1071","CDCP1",0.443895890870675,0.385555326203878,-0.0267547368421053,-0.0602725490196078,0.0335178121775026
"1072","PHF16",0.469842217122745,0.109816645688053,-0.0398355263157895,-0.0847849019607843,0.0449493756449948
"1073","MRPL45",-0.0357650399395106,0.610821643146011,-0.00107342105263158,0.030013137254902,-0.0310865583075335
"1074","CBFB",1.75418291748096,0.788226860197629,0.0171923684210526,0.00980078431372549,0.00739158410732714
"1076","TUBB4A",1.15777235493734,0.352114872803645,0.189938684210526,0.164055294117647,0.0258833900928793
"1077","SLC34A3",1.11130619035453,0.664164606211244,0.161011052631579,0.144884509803922,0.0161265428276574
"1079","PDGFA",-5.39015022864837,0.437877045573477,0.0366868421052632,-0.00680627450980392,0.0434931166150671
"1080","HLA.C",1.81229232196389,0.56814953498152,0.0539718421052632,0.0297809803921569,0.0241908617131063
"1081","HPRT1",1.69074193793733,0.12068218911653,-0.140399210526316,-0.08304,-0.0573592105263158
"1082","MTG1",0.695076863958266,0.247183546567154,0.0628326315789474,0.0903966666666667,-0.0275640350877193
"1084","ZNF385D",0.320882669498409,0.258165855180782,0.0184081578947368,0.0573672549019608,-0.0389590970072239
"1086","ITGBL1",1.11712516727932,0.900263283297941,-0.0612513157894737,-0.0548294117647059,-0.0064219040247678
"1087","USP19",1.08868178875513,0.50258113299953,-0.156295,-0.143563529411765,-0.0127314705882353
"1088","ZBED2",-0.20372116586253,0.131007196674038,0.0160105263157895,-0.0785903921568627,0.0946009184726522
"1089","KATNA1",-5.72844554553005,0.110210953666235,0.0335978947368421,-0.00586509803921569,0.0394629927760578
"1093","DIS3L2",0.78014134183065,0.422634949762156,-0.0491802631578947,-0.0630401960784314,0.0138599329205366
"1094","VCY",1.13793784521582,0.766789521930606,0.118081578947368,0.103768039215686,0.0143135397316822
"1096","EXOC1",1.45731409928904,0.305926776456062,0.0920771052631579,0.0631827450980392,0.0288943601651187
"1097","TTTY13",1.4179553288839,0.303579202743095,0.0881873684210526,0.0621933333333333,0.0259940350877193
"1098","EXOC1.1",1.13969512934971,0.512593449253786,0.10498,0.0921123529411765,0.0128676470588235
"1099","KIRREL",1.10217902588901,0.80252220346074,0.0644042105263158,0.0584335294117647,0.00597068111455108
"1100","TM4SF20",0.967353340778626,0.990399590413976,0.00421026315789474,0.00435235294117647,-0.000142089783281734
"1102","SEMA4C",0.690157412914601,0.929200963740517,0.00807105263157895,0.0116945098039216,-0.00362345717234262
"1103","TRPM3",1.11263623989705,0.466097333720863,0.152984210526316,0.137497058823529,0.0154871517027864
"1104","BPTF",0.880669730139819,0.803559232903673,0.0685468421052632,0.0778349019607843,-0.00928805985552116
"1105","PRY2",0.970323360975324,0.888737740378168,0.0716555263157895,0.0738470588235294,-0.00219153250773993
"1106","PHEX",1.13559744859901,0.611341758117377,0.236130789473684,0.207935294117647,0.0281954953560372
"1107","MBTPS2",0.803961009970733,0.790756581177543,-0.0284334210526316,-0.0353666666666667,0.00693324561403509
"1108","LDOC1",1.4619643736009,0.325235564845192,-0.108335,-0.0741023529411765,-0.0342326470588235
"1109","SCML2",9.44333743103005,0.46910555755134,0.0102265789473684,0.00108294117647059,0.00914363777089783
"1110","SSX3",0.97722872049049,0.908684330139401,0.0826252631578947,0.0845505882352941,-0.00192532507739938
"1111","CCDC22",0.637751927068902,0.0215710413282975,-0.104324210526316,-0.163581176470588,0.0592569659442724
"1112","GPKOW",-0.0680524490755604,0.114481547308033,0.00158157894736842,-0.0232405882352941,0.0248221671826625
"1113","UBQLN2",0.33154057727623,0.110059384487144,0.0198760526315789,0.0599505882352941,-0.0400745356037152
"1114","TBC1D8B",0.377333077021532,0.0996622251482931,0.0395210526315789,0.104737843137255,-0.0652167905056759
"1115","TSPAN7",3.88733713675965,0.154419717885639,0.112486578947368,0.0289366666666667,0.0835499122807018
"1116","POU3F4",0.993479188119837,0.981708229006886,-0.0287242105263158,-0.0289127450980392,0.000188534571723426
"1117","RBBP7",1.64007569005184,0.152913672782483,-0.0954971052631579,-0.0582272549019608,-0.0372698503611971
"1118","PRDX4",5.14003807163173,0.268928724538201,0.0475947368421053,0.00925960784313725,0.038335128998968
"1119","ASB11",1.71285663492308,0.709894840610892,-0.00735789473684211,-0.0042956862745098,-0.0030622084623323
"1120","PGRMC1",1.26863531053481,0.592247944836582,0.104440526315789,0.0823250980392157,0.0221154282765738
"1121","MCTS1",1.94662542765318,0.722341376449725,0.0186021052631579,0.00955607843137255,0.00904602683178535
"1122","CXCR3",-4.89198218044553,0.1864315441329,0.0515173684210526,-0.0105309803921569,0.0620483488132095
"1123","P2RY4",1.10376870803713,0.684297158551321,0.0618073684210526,0.0559966666666667,0.00581070175438596
"1124","CDX4",1.15517255710343,0.67600446319822,-0.0243818421052632,-0.0211066666666667,-0.00327517543859649
"1125","XAGE3",0.722303480943627,0.0161431105228363,0.170618421052632,0.23621431372549,-0.0655958926728586
"1126","NXF5",0.899648198054483,0.705517744119482,-0.103945,-0.115539607843137,0.0115946078431373
"1127","MECP2",-0.891647046268567,0.149423984532339,-0.0137960526315789,0.0154725490196078,-0.0292686016511868
"1128","OPN1LW",0.989129670451484,0.948641416076699,0.108292631578947,0.109482745098039,-0.00119011351909186
"1129","SRPK3",1.35307559214044,0.533936891406596,0.0416757894736842,0.0308007843137255,0.0108750051599587
"1130","MORF4L2",-0.352036782918899,0.0576662154686088,-0.0182121052631579,0.0517335294117647,-0.0699456346749226
"1131","LONRF3",1.13515729470255,0.362389723019492,0.286994473684211,0.252823529411765,0.0341709442724458
"1132","RGN",0.944094861732997,0.857140578145464,-0.181674210526316,-0.192432156862745,0.0107579463364293
"1133","MAGEE1",1.40345070954615,0.0592188750886639,-0.123642631578947,-0.0880990196078431,-0.0355436119711042
"1134","TBL1Y",-62.0273705884478,0.00878719430271657,-0.0886018421052632,0.00142843137254902,-0.0900302734778122
"1135","MTPAP",-0.0585572092545207,0.360274669374995,-0.00130526315789474,0.0222903921568627,-0.0235956553147575
"1137","PCNXL2",1.00111626441441,0.99644330153653,0.0322642105263158,0.0322282352941176,3.59752321981432e-05
"1138","SPRR2G",0.358241579066881,0.586889435333342,0.00433078947368421,0.0120890196078431,-0.00775823013415893
"1139","UBE2V1",0.466516418255325,0.0239274247503875,0.0589644736842105,0.126393137254902,-0.0674286635706914
"1140","ANKRD13C",1.25305499166353,0.756843590390818,0.0320863157894737,0.0256064705882353,0.00647984520123839
"1141","SERPINC1",0.998687860186724,0.997429102848517,0.100814210526316,0.100946666666667,-0.000132456140350887
"1142","MIIP",1.07814922919115,0.625440193585353,-0.140024736842105,-0.129875098039216,-0.0101496388028896
"1143","HDAC1",2.67687985229732,0.3887318592829,-0.0309426315789474,-0.0115592156862745,-0.0193834158926729
"1144","CRYZ",1.13233809630766,0.59582614900755,-0.181468947368421,-0.160260392156863,-0.0212085552115583
"1145","ARHGEF16",1.38498181041535,0.403728568227501,-0.145085263157895,-0.104756078431373,-0.0403291847265222
"1146","ASAP3",1.58243267340261,0.81374235827657,0.0211552631578947,0.0133688235294118,0.00778643962848297
"1147","H6PD",1.1591719041005,0.298813175045646,0.206971052631579,0.178550784313725,0.0284202683178535
"1148","CYP4B1",0.904308608178623,0.394467515470773,-0.729533947368421,-0.806731176470588,0.0771972291021672
"1149","KCNJ10",0.589981986330869,0.0484499357990064,0.0219968421052632,0.0372839215686274,-0.0152870794633643
"1150","CFH",1.01284880173148,0.966503128020423,0.189568157894737,0.187163333333333,0.00240482456140353
"1151","PMVK",1.16364087887161,0.233458245664729,-0.192868684210526,-0.165745882352941,-0.0271228018575851
"1152","PARP1",2.16498690477219,0.530475422036039,-0.0310178947368421,-0.0143270588235294,-0.0166908359133127
"1153","MECR",0.883606948531151,0.601193107629381,-0.0857973684210526,-0.0970990196078431,0.0113016511867905
"1154","RHOU",0.926379389353056,0.848048865597349,0.0802994736842105,0.0866809803921569,-0.00638150670794634
"1155","MRPS15",1.67878888981566,0.662923520534459,0.0317794736842105,0.01893,0.0128494736842105
"1156","FHL3",1.1542289488313,0.45001748998253,-0.145751052631579,-0.12627568627451,-0.0194753663570691
"1157","PLA2G2E",2.30031205034628,0.19860499482914,-0.0190718421052632,-0.00829098039215686,-0.0107808617131063
"1158","ANGPTL7",1.22739670139282,0.617030604165332,0.109161052631579,0.0889370588235294,0.0202239938080495
"1159","HOOK1",1.32890341489713,0.18016422143499,-0.204526052631579,-0.153905882352941,-0.0506201702786378
"1160","FMOD",-0.88667290476661,0.0650915245490649,-0.0507434210526316,0.0572290196078431,-0.107972440660475
"1161","HSPA6",-5.24523520562132,0.111377023008761,-0.0547263157894737,0.0104335294117647,-0.0651598452012384
"1162","BRP44",0.673696395810713,0.595060421701435,-0.0510655263157895,-0.0757990196078431,0.0247334932920537
"1163","MAEL",0.686169046952345,0.102444097278055,-0.180864473684211,-0.263585882352941,0.0827214086687307
"1164","RGS2",0.50786050749622,0.587196470767511,0.0378886842105263,0.0746045098039216,-0.0367158255933953
"1165","TMEM9",1.37227757521399,0.23655168101534,-0.1104,-0.0804501960784314,-0.0299498039215686
"1166","PTGFRN",0.440910654738024,0.106050644840324,-0.0329581578947368,-0.0747501960784314,0.0417920381836945
"1167","TRIM63",0.643942332992095,0.125820080006942,0.181417368421053,0.281729215686275,-0.100311847265222
"1168","ADAMTSL4",0.532915156247439,0.448223672405677,-0.0208060526315789,-0.0390419607843137,0.0182359081527348
"1169","ACTN2",0.0821087510375131,0.211904977151827,-0.00969342105263158,-0.118055882352941,0.10836246130031
"1170","TMEM125",2.05175448376923,0.344607925051671,-0.10103,-0.0492407843137255,-0.0517892156862745
"1171","IPO13",0.526727637575301,0.393644367344392,-0.0266742105263158,-0.0506413725490196,0.0239671620227038
"1172","EIF2B3",-0.131114012285417,0.64704119594327,0.00175052631578947,-0.0133511764705882,0.0151017027863777
"1173","RIT1",0.641755448605884,0.565887577047483,0.0231847368421053,0.0361270588235294,-0.0129423219814241
"1174","CRABP2",-14.7314928919344,0.0467984548149978,-0.0805581578947368,0.00546843137254902,-0.0860265892672859
"1175","ZZZ3",0.318875787350443,0.351180058576724,0.0151268421052632,0.0474380392156863,-0.0323111971104231
"1176","RAB25",2.41865879291362,0.115008113467558,-0.118455,-0.0489754901960784,-0.0694795098039216
"1177","C1orf144",1.00063728595146,0.991194450159479,0.251751315789474,0.251590980392157,0.000160335397316802
"1178","BMP8B",1.39867401949244,0.33098464174255,-0.139795,-0.0999482352941176,-0.0398467647058824
"1179","TRIM11",-0.0979043731810718,0.00635032094304601,-0.00620289473684211,0.0633566666666667,-0.0695595614035088
"1180","HBXIP",-1.32915858490903,0.0400459322330721,0.0311234210526316,-0.0234158823529412,0.0545393034055728
"1181","WDR77",0.124998738984456,0.181757543934095,-0.00562631578947368,-0.0450109803921569,0.0393846646026832
"1182","DARC",0.999522771373012,0.998386869438775,0.167997631578947,0.168077843137255,-8.02115583075358e-05
"1183","LRRC8B",1.62851343697927,0.415048052925157,0.0770047368421053,0.0472852941176471,0.0297194427244582
"1184","NGF",1.10896266756202,0.486966742863109,0.216782631578947,0.195482352941176,0.0213002786377709
"1185","FCRL4",-0.687602439405373,0.225409498347367,0.0129015789473684,-0.018763137254902,0.0316647162022704
"1186","FCRL4.1",0.12215295497975,0.395256498679975,-0.00328131578947368,-0.0268623529411765,0.0235810371517028
"1187","FCRL4.2",0.393818033679927,0.286905231682375,-0.0179873684210526,-0.0456743137254902,0.0276869453044376
"1188","CRNN",0.884218154937907,0.573349135430469,0.0771523684210526,0.0872549019607843,-0.0101025335397317
"1189","VPS72",0.218060947880803,0.27194264459536,0.00704473684210526,0.0323062745098039,-0.0252615376676987
"1190","HAX1",1.0986637195177,0.368886741235893,-0.189166842105263,-0.172179019607843,-0.01698782249742
"1191","FCN3",8.7533678945906,0.0416670076247599,0.0617713157894737,0.00705686274509804,0.0547144530443756
"1192","AGT",1.0029470786352,0.985615634583277,-0.499326052631579,-0.497858823529412,-0.00146722910216718
"1193","BCL10",0.713107716716733,0.499761947902998,0.065623947368421,0.0920252941176471,-0.026401346749226
"1194","TOR3A",1.97776801378905,0.566688235685967,-0.0265013157894737,-0.0133996078431373,-0.0131017079463364
"1195","TOR3A.1",1.42892416098092,0.397182873680087,-0.0814921052631579,-0.0570303921568627,-0.0244617131062951
"1196","AHDC1",1.1443091803576,0.730759619879712,0.0824465789473684,0.0720492156862745,0.0103973632610939
"1197","EIF2D",3.52198990080737,0.0629317426343401,-0.0911042105263158,-0.0258672549019608,-0.065236955624355
"1198","AKR7A2",1.1727272875679,0.183320221587004,-0.200166842105263,-0.170684901960784,-0.0294819401444789
"1199","CMPK1",-0.292590413914644,0.0449997541239668,0.0151221052631579,-0.0516835294117647,0.0668056346749226
"1200","HIST2H3D",0.492614952272892,0.331553756497567,-0.0306736842105263,-0.0622670588235294,0.0315933746130031
"1201","GSTM1",0.85505688287959,0.370718062634603,-0.359627368421053,-0.420588823529412,0.0609614551083591
"1202","RGL1",1.28515446821394,0.216616940894467,0.243832105263158,0.189729803921569,0.0541023013415893
"1203","FUCA1",1.02615920531669,0.933808086537387,-0.134415789473684,-0.130989215686275,-0.00342657378740971
"1204","TNFSF18",1.11822512219519,0.630669444686095,-0.0322910526315789,-0.0288770588235294,-0.00341399380804954
"1205","RPL22",-2.48217576622468,0.589542427731883,-0.0162626315789474,0.00655176470588235,-0.0228143962848297
"1206","S100A5",0.690833079824401,0.341232962784097,0.0319426315789474,0.0462378431372549,-0.0142952115583075
"1207","PADI1",3.33069167305542,0.38374715206455,-0.00977394736842105,-0.00293450980392157,-0.00683943756449948
"1208","UBE2T",5.68770184689913,0.749436871045194,-0.0186110526315789,-0.0032721568627451,-0.0153388957688339
"1209","VASH2",1.87492045919232,0.347536676621986,0.116399473684211,0.0620823529411765,0.0543171207430341
"1210","LCE3D",0.74293519545862,0.449766550754383,0.0394431578947368,0.0530909803921569,-0.01364782249742
"1211","JMJD4",0.887447932088971,0.871042810053103,-0.0344860526315789,-0.0388598039215686,0.00437375128998968
"1212","KIAA0319L",1.71359436115701,0.0107981995623662,-0.166596315789474,-0.0972203921568627,-0.0693759236326109
"1213","OR2C3",1.19208480495089,0.776190555791562,0.0173184210526316,0.0145278431372549,0.00279057791537668
"1214","SHISA4",1.49580471723381,0.368093334774481,-0.0840307894736842,-0.0561776470588235,-0.0278531424148607
"1215","ANKRD26",1.78816595277649,0.0552496781686511,-0.108550789473684,-0.0607050980392157,-0.0478456914344685
"1216","ARHGAP21",0.520161128675022,0.402171977783389,0.0429831578947368,0.0826343137254902,-0.0396511558307534
"1218","TRDMT1",0.241387343549798,0.74650017484006,-0.00303684210526316,-0.0125807843137255,0.00954394220846233
"1219","KIAA0494",0.496123588062314,0.213187115704839,0.0387984210526316,0.078203137254902,-0.0394047162022704
"1220","CELF2",-0.948633445104535,0.063468245805485,0.0372044736842105,-0.0392190196078431,0.0764234932920537
"1221","SFTPA1",0.754268681415344,0.180638181549531,0.210655263157895,0.279284117647059,-0.0686288544891641
"1222","HPS6",0.755300839672521,0.121549406863946,-0.117576052631579,-0.155667843137255,0.038091790505676
"1223","PSD",1.12120838143937,0.57038948544771,-0.0458002631578947,-0.0408490196078431,-0.0049512435500516
"1224","PCGF6",1.20448823503368,0.708182294024935,0.0583973684210526,0.048483137254902,0.00991423116615067
"1225","SLC16A9",1.1884933815071,0.817297233534899,0.0863,0.0726129411764706,0.0136870588235294
"1226","BMI1",1.39933766409823,0.30007077761607,-0.134861578947368,-0.0963752941176471,-0.0384862848297214
"1227","FAM204A",-0.703288504242593,0.117638116425088,0.0229278947368421,-0.0326009803921569,0.055528875128999
"1228","ECD",0.58816403351482,0.662263508507056,-0.0135707894736842,-0.023073137254902,0.00950234778121775
"1229","LRIT1",1.90187097490562,0.591832291693175,0.0180297368421053,0.00948,0.00854973684210526
"1230","FANK1",0.962161523134512,0.919168615555988,-0.121031052631579,-0.125790784313725,0.00475973168214654
"1231","PLEKHA1",0.975717971408113,0.937800251968229,0.109362105263158,0.112083725490196,-0.00272162022703817
"1232","SYCE1",1.16822839649092,0.313616773103811,-0.223177894736842,-0.191039607843137,-0.0321382868937048
"1233","HNRNPH3",1.48588138827696,0.49516927593845,0.0562152631578947,0.0378329411764706,0.0183823219814241
"1234","C10orf12",2.5414295132403,0.298259315511661,0.0405781578947368,0.0159666666666667,0.0246114912280702
"1235","CCAR1",0.639793353430297,0.0469158834932158,0.0869968421052632,0.135976470588235,-0.0489796284829721
"1236","ZNF485",0.981572437604606,0.971077307177652,0.09142,0.0931362745098039,-0.00171627450980393
"1237","COMTD1",0.775880810192331,0.707581078029652,0.0459873684210526,0.0592711764705882,-0.0132838080495356
"1238","CEP55",1.05068059058098,0.965766679491138,-0.0599755263157895,-0.0570825490196078,-0.00289297729618163
"1239","MINPP1",2.21184437778384,0.617297894245301,-0.0384197368421053,-0.01737,-0.0210497368421053
"1241","PHYH",1.97090145364494,0.552775760447608,-0.0570989473684211,-0.0289709803921569,-0.0281279669762642
"1242","EIF4EBP2",0.209211587736108,0.0963621443328614,-0.0120521052631579,-0.0576072549019608,0.0455551496388029
"1243","KCNK18",1.20678851403757,0.640948512550041,0.0369473684210526,0.0306162745098039,0.00633109391124871
"1244","MRPL21",2.09118509399358,0.483556152863501,0.0411602631578947,0.0196827450980392,0.0214775180598555
"1245","ZNF684",6.11291024544136,0.288630530474854,0.0297147368421053,0.00486098039215686,0.0248537564499484
"1246","SPI1",7.83680381334671,0.453521115511398,-0.0245,-0.00312627450980392,-0.0213737254901961
"1247","MAPK8IP1",1.18788839809633,0.170909789409647,-0.165586052631579,-0.139395294117647,-0.0261907585139319
"1248","SRSF8",0.729130986125852,0.265738504235099,-0.0711876315789474,-0.0976335294117647,0.0264458978328173
"1249","SRSF8.1",0.104459084675052,0.0254636293374438,-0.00956578947368421,-0.0915745098039216,0.0820087203302374
"1250","MED17",5.41649027249413,0.0369711833086368,0.0721455263157895,0.0133196078431373,0.0588259184726522
"1251","TM7SF2",1.23101037637911,0.491460491099726,-0.145597631578947,-0.118274901960784,-0.0273227296181631
"1252","RNASEH2C",0.980969736033041,0.947376272857778,-0.0897781578947368,-0.0915198039215686,0.00174164602683179
"1253","DPP3",0.993940460394854,0.963664305026281,-0.217983421052632,-0.219312352941176,0.00132893188854488
"1254","PDE3B",0.972677233529748,0.848787644828747,0.267217894736842,0.274724117647059,-0.00750622291021674
"1255","CHEK1",1.09180591230628,0.974694850873979,-0.0199676315789474,-0.0182886274509804,-0.00167900412796697
"1256","DDI1",0.849464788876402,0.617925955924264,-0.0205773684210526,-0.0242239215686275,0.00364655314757482
"1257","KIAA1826",2.05459570050982,0.200385577365993,0.0789081578947368,0.0384056862745098,0.040502471620227
"1258","C11orf93",-0.00721062111242652,0.772648323779006,9.18421052631596e-05,-0.0127370588235294,0.0128289009287926
"1259","BCO2",1.04554648401608,0.768441503445787,0.200030263157895,0.191316470588235,0.00871379256965946
"1261","IFT46",1.03066787515099,0.890640485519727,-0.115873947368421,-0.112426078431373,-0.0034478689370485
"1262","MDK",0.956209813607965,0.84559178563019,-0.249058157894737,-0.260463921568627,0.0114057636738906
"1263","GRIK4",1.10211653311081,0.617255689787167,-0.0860452631578947,-0.0780727450980392,-0.00797251805985552
"1264","SCN3B",1.03634600480391,0.89418882203343,0.0584139473684211,0.0563652941176471,0.00204865325077399
"1265","NRGN",0.878143480103233,0.866426955487085,0.0332986842105263,0.0379194117647059,-0.00462072755417957
"1266","WT1",0.601375221389807,0.302146757899438,0.0799421052631579,0.132932156862745,-0.0529900515995872
"1267","AMPD3",1.73291096588899,0.176259263007595,0.143886315789474,0.083031568627451,0.0608547471620227
"1268","TMEM61",0.897157805319384,0.638089044262526,-0.255959473684211,-0.285300392156863,0.0293409184726522
"1269","MS4A1",0.970408563959275,0.94583467213501,0.149651842105263,0.154215294117647,-0.0045634520123839
"1270","CPSF7",1.20213491234902,0.581964743842988,-0.104723157894737,-0.0871143137254902,-0.0176088441692466
"1271","INCENP",0.983028935423838,0.979361909086144,-0.0577113157894737,-0.0587076470588235,0.000996331269349844
"1272","PLA2G16",1.83178352498173,0.270144106138754,-0.194825263157895,-0.106358235294118,-0.0884670278637771
"1273","USH1C",2.0925975517285,0.0894952034235953,-0.0445144736842105,-0.0212723529411765,-0.0232421207430341
"1274","IGF2.AS",2.47788113887621,0.238933301251382,0.0686397368421053,0.0277009803921569,0.0409387564499484
"1275","SPRR2D",1.06416744582391,0.942211891195264,0.0139186842105263,0.0130794117647059,0.000839272445820435
"1276","LOC100505870",-4.76629776872919,0.276562901118912,-0.00715131578947368,0.00150039215686274,-0.00865170794633643
"1277","PRR5L",1.32757591810365,0.652845891346233,0.0650184210526316,0.0489752941176471,0.0160431269349845
"1278","USP1",-0.711010435739792,0.334551549920038,0.0184378947368421,-0.0259319607843137,0.0443698555211558
"1280","SWAP70",3.23585830860992,0.262112056943376,0.0487263157894737,0.0150582352941176,0.033668080495356
"1281","LGALS9",0.636883123059333,0.396151221992196,0.0497536842105263,0.0781205882352941,-0.0283669040247678
"1282","PCF11",2.43756197819337,0.0109498639105604,-0.0726771052631579,-0.0298154901960784,-0.0428616150670795
"1283","OMP",0.17482369883666,0.354799837578087,-0.00200447368421053,-0.0114656862745098,0.00946121259029928
"1284","USP35",-1.93528128545891,0.0332199810457509,-0.0524871052631579,0.0271211764705882,-0.0796082817337461
"1285","ME3.1",1.78316577213073,0.301107678416685,-0.133482894736842,-0.0748572549019608,-0.0586256398348813
"1286","SLC6A5",1.91099764336214,0.622087541453319,0.0168205263157895,0.00880196078431373,0.00801856553147575
"1287","SRSF11",0.593899539175436,0.174190520117463,0.0710515789473684,0.11963568627451,-0.0485841073271414
